message,link,permalink_url,created_time,type,name,id,shares/count,reactions/summary/total_count,reactions/summary/viewer_reaction,likes/summary/total_count,likes/summary/can_like,likes/summary/has_liked,comments/summary/order,comments/summary/total_count,comments/summary/can_comment,message_tags/0/id,message_tags/0/name,message_tags/0/type,message_tags/0/offset,message_tags/0/length
"新的一年如何吃出好運氣？
《肯德基 新春168好運袋》讓你吃甜甜，好過年！
【雙色蛋撻禮盒(6顆)+瓶可(1.25L)還加送限量KFC紅包袋】
咬下金元寶蛋撻…讓你口口吃進福氣財氣一路發！！
團長新春爆料：紅包袋背面還送優惠喔！",http://goo.gl/aQCqUv,https://www.facebook.com/kfctaiwan/posts/855327674539796,2015-02-17T00:00:01+0000,link,《肯德基新春168好運袋》讓你吃甜甜．過好年,324273577645211_855327674539796,8,653,NONE,653,false,false,ranked,2,false,,,,,
"過年前也在忙著大掃除嗎？
體力勞動這～～～麼辛苦，不吃飽飽怎麼行？
肯德基『超人氣同樂餐』只要$699，給揮汗打掃的你們加油．加油．加加油！
＞網路訂外送：http://goo.gl/dHTnDi
＞電話訂餐：4128-000(手機撥打前加02)",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/855094927896404/?type=3,https://www.facebook.com/kfctaiwan/posts/855096607896236:0,2015-02-16T03:33:55+0000,photo,Timeline Photos,324273577645211_855094927896404,9,305,NONE,305,false,false,ranked,0,false,,,,,
"最佳比例混合金黃切達和白色馬芝瑞拉起司，鋪撒在外表酥脆、內裡鮮嫩的炸雞上，烘烤至起司香酥微焦，雙料報濃,香氣逼人、口感濃郁。一口咬下，多層次的豐富口感，濃到你忍不住 CHEESE！",http://event.theindex.com.tw/kfc/2015CheeseCOB/?utm_source=facebookppl&utm_medium=bannera&utm_campaign=0209#/product,https://www.facebook.com/kfctaiwan/posts/851479608257936,2015-02-15T00:00:02+0000,link,肯德基雙濃起司金雞，雙料爆濃，濃到你忍不住CHEESE,324273577645211_851479608257936,42,9353,NONE,9353,false,false,ranked,76,false,,,,,
"好餓，真餓，有夠餓！
#三重起司金豬堡重量級XL套餐，滿足你的大份量渴望！
豐富多樣的餐點：$174
超幸福的飽足感：無價～╰(*°▽°*)╯
＞#網路訂餐：http://goo.gl/dHLa5Y （新註冊會員還享滿額首購禮）
＞#手機點餐：http://goo.gl/20T9lH",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/848938641845366/?type=3,https://www.facebook.com/kfctaiwan/posts/854025974669966:0,2015-02-14T03:15:05+0000,photo,Timeline Photos,324273577645211_848938641845366,9,422,NONE,422,false,false,ranked,5,false,,,,,
"吃到美食該用什麼表情表現？
«KFC #檸檬巧克力蛋撻» 讓你每口咬下都能呈現最自在享受的表情！
～檸檬巧克力香濃淋醬 搭配戚風蛋糕鬆軟口感～光看忍不住嘴角上揚>///<
限期嚐鮮倒數中》》任選兩顆 #蛋撻 只要$49！http://goo.gl/OPWXcm

團長不藏私報報：冰冰吃更好吃喲～～～！！",https://www.facebook.com/kfctaiwan/videos/849871251752105/,https://www.facebook.com/kfctaiwan/videos/849871251752105/,2015-02-13T03:50:00+0000,video,肯德基檸檬巧克力蛋撻，越吃越甜蜜 <3,324273577645211_849871251752105,51,2628,NONE,2628,false,false,ranked,62,false,,,,,
"倒數放假日的星期【4】，就點 #蜜汁烙烤雞腿排、#咔啦脆雞、薯條、玉米濃湯各【4】份 外送吧～跟同事共享、跟親友相聚都好適合～
速速撥打4128-000(手機撥號加02)，#肯德基 新鮮美味送到家！

（手機出示圖片即可兌換喔！）",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/836709836401580/?type=3,https://www.facebook.com/kfctaiwan/posts/853005384772025:0,2015-02-12T02:40:00+0000,photo,Timeline Photos,324273577645211_836709836401580,8,281,NONE,281,false,false,ranked,0,false,,,,,
"買套餐或桶餐，還能用銅板價加購小薯、#咔啦脆雞、或 #雙濃起司金雞！
親愛的，你最愛哪一味？
＞下載更多 #優惠券：http://goo.gl/k9VV7o

（手機出示圖片可立即兌換，別等！）",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/845032192236011/?type=3,https://www.facebook.com/kfctaiwan/posts/852354364837127:0,2015-02-11T03:17:04+0000,photo,Timeline Photos,324273577645211_845032192236011,43,454,NONE,454,false,false,ranked,0,false,,,,,
"農曆新年越來越近嚕 ！俗話說欠債不能欠過年，有什麼想感謝的話也要快點和身邊的親朋好友說出來呀～
#肯德基【起司夠濃 才能說出經典的 #謝謝濃】活動，幫你把話大聲說出來，讓心中濃郁的感謝傳達給重要的人。
＞分享謝卡還有機會抽千元肯德基禮券，活動詳情→http://goo.gl/SULFYI
＞#網路訂餐：http://goo.gl/oDwau9
＞#手機訂餐：http://goo.gl/FZivka",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/847864518619445/?type=3,https://www.facebook.com/kfctaiwan/posts/851976951541535:0,2015-02-10T10:30:00+0000,photo,Timeline Photos,324273577645211_847864518619445,4,240,NONE,240,false,false,ranked,5,false,,,,,
肯德基三重起司金豬堡 延續乳酪起司堡系列特色，推出金黃起司夾心豬排，搭配爽口的高麗菜絲，濃郁中仍帶有清爽口感。三重起司，每一口都是多層次的起司享受,http://event.theindex.com.tw/kfc/2015CheeseCOB/?utm_source=facebook1200x628&utm_medium=cheesebig&utm_campaign=0210#/product3,https://www.facebook.com/kfctaiwan/posts/851883591550871,2015-02-10T04:30:09+0000,link,三重起司金豬堡 一次品嘗三重起司風味,324273577645211_851883591550871,60,9740,NONE,9740,false,false,ranked,49,false,,,,,
"《乳酪起司堡系列新出擊！三重起司金豬堡》
噹啷～乳酪起司堡系列增加生力軍！#肯德基 推出 #三重起司金豬堡，酥脆豬排包裹香濃的 #切達起司 與火腿，搭配爽口的高麗菜絲，加上獨家的綿密的乳酪起司球與濃郁的起司醬，一次品嘗三種起司風味，層次好豐富、美味好幾倍！
＞#網路訂餐：http://goo.gl/JW9KKr
＞#手機訂餐：http://goo.gl/xpvhea",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/848905498515347/?type=3,https://www.facebook.com/kfctaiwan/posts/851865408219356:0,2015-02-10T03:08:01+0000,photo,Timeline Photos,324273577645211_848905498515347,18,372,NONE,372,false,false,ranked,15,false,,,,,
"一口 #檸檬巧克力蛋撻，一口吃進好運～
新的一年讓你聚集財氣、也聚人氣！
＊雙色蛋撻禮盒$149
＊買桶餐加購雙色蛋撻禮盒只要$129！

＞附近 #肯德基：http://goo.gl/Om5eo3",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/841023295970234/?type=3,https://www.facebook.com/kfctaiwan/posts/851386538267243:0,2015-02-09T03:20:01+0000,photo,Timeline Photos,324273577645211_841023295970234,9,291,NONE,291,false,false,ranked,5,false,,,,,
"咚咚鏘～咚咚鏘～
#肯德基 2/18~2/23 #春節 期間的營業時間公布囉！
看看你家、老家、婆家、娘家、親戚家、死黨家附近的餐廳營業到幾點，才能帶著全家大小來享用 #雙濃起司金雞、#檸檬巧克力蛋撻、美味炸雞、#咔啦雞腿堡 啦！
＞看公告：http://goo.gl/jxLXSq",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/849341708471726/?type=3,https://www.facebook.com/kfctaiwan/posts/850831804989383:0,2015-02-08T03:45:00+0000,photo,Timeline Photos,324273577645211_849341708471726,6,313,NONE,313,false,false,ranked,5,false,,,,,
"【預約外帶、外送好禮三重送】又擱來囉～
精打細算的你快仔細研究，怎麼訂 #肯德基 賺最多！
咦～記得喔～
＞訂餐專線4128-000（是你餓吧，鈴鈴鈴）（手機撥打前加02）
＞#網路訂餐：http://goo.gl/RJWZv5（新註冊會員獨享首購禮！）
＞#手機訂餐：http://goo.gl/30Viy2",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/845045745567989/?type=3,https://www.facebook.com/kfctaiwan/posts/850294355043128:0,2015-02-07T03:57:00+0000,photo,Timeline Photos,324273577645211_845045745567989,1,161,NONE,161,false,false,ranked,0,false,,,,,
"（高歌模式）有好多好多早餐在這裡
在我們最熟悉的 #肯德基 裡
不管你睡的多晚起的多晚
肯德基永遠在這裡歡．迎．光．臨．你～

搭配 #優惠券 的早餐，營養美味又省錢！下載去：http://goo.gl/OnrU7G
（換你唱）對啊。對啊。對啊。對啊。

（手機出示圖片即可兌換，趕快分享出去喔～）

#肯德基早餐 #折價券 #COUPON #好康",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/844929982246232/?type=3,https://www.facebook.com/kfctaiwan/posts/849696288436268:0,2015-02-05T23:40:01+0000,photo,Timeline Photos,324273577645211_844929982246232,14,301,NONE,301,false,false,ranked,3,false,,,,,
"給自己來點甜頭吧！
香醇綿密的檸檬巧克力看起來好療癒哇～(＠゜▽゜@)ノ~~~
吃了沒？！放假來顆特別的犒賞自己吧！

＞找鄰近 #肯德基：http://goo.gl/wkE6QR

#蛋撻 #蛋塔",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/841022585970305/?type=3,https://www.facebook.com/kfctaiwan/posts/849290458476851:0,2015-02-05T03:20:01+0000,photo,Timeline Photos,324273577645211_841022585970305,9,402,NONE,402,false,false,ranked,3,false,,,,,
"歡喜迎羊年，最划算的肯德基優惠券在這裡！
歡聚時刻的美味餐點幫你傳好好，這樣點就對啦～趕快下載",http://www.kfcclub.com.tw/Menu/Coupon/?utm_source=FB&utm_medium=cpc_newsfeed&utm_campaign=0204_CouponQ1W1,https://www.facebook.com/kfctaiwan/posts/848791255193438,2015-02-04T02:55:04+0000,link,肯德基新春優惠券，現省$888，要你發發發！,324273577645211_848791255193438,122,1308,NONE,1308,false,false,ranked,18,false,,,,,
"就是愛原味，咬我啊～
#肯德基 原味蛋撻禮盒(六入)搭配 #優惠券 只要$120！現省$20！！
（手機出示圖片即可兌換）
＞找更多 #COUPON：http://goo.gl/u3ZOSn

#蛋撻禮盒 #蛋塔禮盒 #折扣 #好康券",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/840131196059444/?type=3,https://www.facebook.com/kfctaiwan/posts/848440661895164:0,2015-02-03T08:49:35+0000,photo,Timeline Photos,324273577645211_840131196059444,62,507,NONE,507,false,false,ranked,6,false,,,,,
"【就醬抵抗 #MondayBlue】
忙碌的星期一，中午就叫個外送來吃吧～
平平都是$699，你想吃哪套餐？
＞#手機訂餐：http://goo.gl/JtGrWE
＞#網路訂餐：http://goo.gl/HNERS2",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/845106968895200/?type=3,https://www.facebook.com/kfctaiwan/posts/847830745289489:0,2015-02-02T02:20:00+0000,photo,Timeline Photos,324273577645211_845106968895200,8,280,NONE,280,false,false,ranked,1,false,,,,,
"#雙濃起司金雞 濃情上市～
馬上嘗鮮：http://goo.gl/DcGKPY
傳遞濃情：http://goo.gl/kiF1Nh",https://www.facebook.com/kfctaiwan/videos/844444905628073/,https://www.facebook.com/kfctaiwan/videos/844444905628073/,2015-01-31T11:00:01+0000,video,,324273577645211_844444905628073,11,184,NONE,184,false,false,ranked,10,false,,,,,
"憑券任選2顆 #蛋撻 只要$49，還不快快分享給全天下？
（列印優惠券或手機出示圖片都能兌換！）
你 <3 原味的，還是 #檸檬巧克力蛋撻？

#蛋塔 #嘗鮮 #嚐鮮",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/841021015970462/?type=3,https://www.facebook.com/kfctaiwan/posts/846649688740928:0,2015-01-31T02:40:01+0000,photo,Timeline Photos,324273577645211_841021015970462,83,645,NONE,645,false,false,ranked,21,false,,,,,
"就讓這個 Friday = Cheese Day吧！
#雙濃起司金雞 x #乳酪起司雞腿堡 搭配薯條和可樂，香濃美味濃到讓你凍未條！ #優惠券 特價$209，你還等什麼？
（手機出示圖片即可兌換！）

＞更多 #COUPON：http://goo.gl/vx9U7e",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/835807063158524/?type=3,https://www.facebook.com/kfctaiwan/posts/846093265463237:0,2015-01-30T02:35:00+0000,photo,Timeline Photos,324273577645211_835807063158524,34,451,NONE,451,false,false,ranked,0,false,,,,,
"總是有些話老是在心中說不口？肯德基幫你說! 
【起司夠濃 才能說出經典的謝謝濃】幫你把平時想說卻說不出口的感謝大聲說出來 ！
分享你的謝謝濃卡片，就有機會抽價值1000元肯德基禮券。
活動詳情→http://goo.gl/Ws5BdU",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/845584918847405/?type=3,https://www.facebook.com/kfctaiwan/posts/845596222179608:0,2015-01-29T03:00:00+0000,photo,Timeline Photos,324273577645211_845584918847405,11,336,NONE,336,false,false,ranked,11,false,,,,,
"看過來看過來，想獲得【免費】 #咔啦脆雞？
即日起到2015/03/30，趕快到 #肯德基訂餐 註冊會員，首購滿額$450，免費送你一塊咔啦脆雞！
＞ #手機訂餐：http://goo.gl/wp1uFI
＞ #網路訂餐：http://goo.gl/jOsQ8n",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/844925155580048/?type=3,https://www.facebook.com/kfctaiwan/posts/844929925579571:0,2015-01-28T02:03:00+0000,photo,Timeline Photos,324273577645211_844925155580048,10,219,NONE,219,false,false,ranked,0,false,,,,,
"記憶就是要留給美好的事物！有沒有一種味道吃過會讓你懷念？
【檸檬巧克力蛋撻】內含鬆軟戚風蛋糕，外淋香濃檸檬巧克力淋醬
外膨內軟，口感香濃綿密～咬下一口就停不了！！
期間限定即刻嚐鮮！",https://www.facebook.com/324273577645211/posts/843880545684509,https://www.facebook.com/kfctaiwan/posts/844521805620383,2015-01-27T10:01:18+0000,link,新的一年蛋撻長高了！＊檸檬巧克力蛋撻＊ 期間限定嚐鮮!,324273577645211_844521805620383,772,20348,NONE,20348,false,false,ranked,511,false,,,,,
吮指炸雞、雙濃起司金雞、檸檬巧克力蛋撻…多種美食一網打盡！快下載優惠券，買越多省越多，讓你新春羊羊得意過好年～,http://www.kfcclub.com.tw/Menu/Coupon/?utm_source=FB&utm_medium=cpc_newsfeed&utm_campaign=Coupon15Q1W1,https://www.facebook.com/kfctaiwan/posts/839559046116659,2015-01-27T09:13:33+0000,link,肯德基最新優惠券，讓你羊羊得意，輕鬆過好年,324273577645211_839559046116659,172,3312,NONE,3312,false,false,ranked,36,false,,,,,
"肯德基 #雙濃起司金雞 濃情上市！
鮮嫩多汁的炸雞塗上香濃番茄醬，撒上 #切達起司 和 #馬芝瑞拉起司，微烤至金黃誘人，一口咬下，香濃的起司搭配外酥內嫩的炸雞，濃到你忍不住CHEESE~~
嚐鮮餐只要$99！（不用出示圖片，人人都可即刻嚐鮮 <3）

＞#網路訂餐，更多餐點組合：http://goo.gl/fnJHlU

#CheddarCheese #Mozzarella #KFC #肯德基",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/836703249735572/?type=3,https://www.facebook.com/kfctaiwan/posts/844374178968479:0,2015-01-27T02:20:00+0000,photo,Timeline Photos,324273577645211_836703249735572,47,632,NONE,632,false,false,ranked,25,false,,,,,
"《雙濃起司金雞》以最佳比例混合金黃 #切達起司 和白色 #馬芝瑞拉起司，鋪撒在外表酥脆、內裡鮮嫩的炸雞上，再烘烤至起司香酥微焦。不只香氣逼人、口感濃郁，搭配獨家番茄紅醬和洋香菜增加風味。一口咬下，多層次的豐富口感，濃到你忍不住 say CHEESE！
＞#網路訂餐：http://goo.gl/qYlb0H
＞#手機訂餐：http://goo.gl/ddZ02s
＞#雙濃起司金雞，幫你傳濃情：http://goo.gl/m6ZW6y

其他組合：
＊嚐鮮價：$99
＊套餐激省價：$119
＊重量級XL套餐：$155
＊金雞報喜餐：$569",https://www.facebook.com/kfctaiwan/photos/a.327640700641832.75606.324273577645211/844355258970371/?type=3,https://www.facebook.com/kfctaiwan/posts/844356645636899,2015-01-27T01:30:44+0000,photo,KFC's cover photo,324273577645211_844355258970371,9,288,NONE,288,false,false,ranked,0,false,,,,,
感謝的話在心口難開？肯德基幫你大聲說出來!參加【起司夠濃 才能說出經典的謝謝濃】活動，分享你的謝謝濃賀卡給想要感謝的親朋好友，就有機會獲得價值1000元肯德基禮券!!活動詳情→http://goo.gl/WpRXAw,http://event.theindex.com.tw/kfc/2015CheeseCOB/?utm_source=facebookppl&utm_medium=bannerB&utm_campaign=0126,https://www.facebook.com/kfctaiwan/posts/843931135679450,2015-01-27T00:00:00+0000,link,肯德基幫你大聲說出感謝的話 傳達給身邊的人,324273577645211_843931135679450,131,9518,NONE,9518,false,false,ranked,52,false,,,,,
"新的一年 #蛋撻 也長高高了！
蛋撻內餡加入 #戚風蛋糕，再淋上 #檸檬白巧克力 淋醬，香醇綿密，釋放多層次驚喜口感！
1/27期間限定上市，趕快來吃！馬上分享～ヾ(●´▽｀●)ノ
（出示圖片即可兌換）",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/841019415970622/?type=3,https://www.facebook.com/kfctaiwan/posts/843880545684509:0,2015-01-26T06:30:00+0000,photo,Timeline Photos,324273577645211_841019415970622,296,1739,NONE,1739,false,false,ranked,164,false,,,,,
"【肯德基全新風味．就是明天！】

明兒個傳說中又香又濃又多層次口感的新品就要推出了！
圖片裡剩下4種食材，答案也呼之欲出嚕，大家覺得是什麼？快留言回答，下好離手！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/841026955969868/?type=3,https://www.facebook.com/kfctaiwan/posts/843806382358592:0,2015-01-26T03:00:01+0000,photo,Timeline Photos,324273577645211_841026955969868,9,311,NONE,311,false,false,ranked,36,false,,,,,
"【肯德基全新風味．倒數2天】

OMG！剩下兩天！又香又濃又多層次的新餐點就要上市了！！
圖片中的食材又少了一些，期待的心情又多了一點。
還沒留言猜猜看的朋友們，快點跟我們說吧～",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/841026812636549/?type=3,https://www.facebook.com/kfctaiwan/posts/842988485773715:0,2015-01-25T03:00:01+0000,photo,Timeline Photos,324273577645211_841026812636549,2,211,NONE,211,false,false,ranked,4,false,,,,,
"【肯德基全新風味．倒數3天】

滴答滴答倒數中，我們的新品可說是香醇濃郁、層次口感超豐富，吃起來絕對有大大的驚豔感！！！
和昨天的圖片相比又少了一些食材，和大家想的是不是不謀而合呢？讓我們一同期待吧～～ <3",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/841026379303259/?type=3,https://www.facebook.com/kfctaiwan/posts/842295692509661:0,2015-01-24T03:00:00+0000,photo,Timeline Photos,324273577645211_841026379303259,2,199,NONE,199,false,false,ranked,7,false,,,,,
"【肯德基全新風味 到底是甚麼？】

肯德基即將推出全新口味產品，邀請大家來猜猜看，到底是誰搭誰？
小提醒：這次的組合絕對令人驚豔，可說是在大家的期待下完成的，是不是光聽就覺得很厲害呢？看完小提醒有想法了嗎？留言讓我們知道吧！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/841026235969940/?type=3,https://www.facebook.com/kfctaiwan/posts/841549552584275:0,2015-01-23T03:00:01+0000,photo,Timeline Photos,324273577645211_841026235969940,,173,NONE,173,false,false,ranked,15,false,,,,,
"【肯德基全新風味．全民猜猜看】

肯德基即將推出全新口味產品，邀請大家一起來猜猜看，到底是誰搭誰？
新品上市倒數5天，每天都有新提示，大家覺得是甚麼？快留言猜猜看！
（答案就在圖片裡）",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/841026005969963/?type=3,https://www.facebook.com/kfctaiwan/posts/841038812635349:0,2015-01-22T03:00:00+0000,photo,Timeline Photos,324273577645211_841026005969963,3,240,NONE,240,false,false,ranked,25,false,,,,,
"超級當紅炸子雞 #A咔派對雞，大家都吃過沒？(●'3`)ノ⌒♥
好東西和好朋友分享了嗎？
倒數一周，快揪咖訂外送，一盒在手，雙拼好料，美味無窮！

＞外送專線：4128000(是你餓吧！鈴鈴鈴！)
＞#網路訂餐：http://goo.gl/3AxD6M

#FUN4享樂拼盤 #肯德基訂餐",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/832720136800550/?type=3,https://www.facebook.com/kfctaiwan/posts/840566192682611:0,2015-01-21T03:25:01+0000,photo,Timeline Photos,324273577645211_832720136800550,1,243,NONE,243,false,false,ranked,0,false,,,,,
"已經在期待過年了嗎？#肯德基 最新 #優惠券 搶先一步寵壞你～
十塊炸雞只要$369！馬上行動，GO！
（手機出示圖片即可兌換）

＞給我更多 #COUPON：http://goo.gl/QiDmsK",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/835809989824898/?type=3,https://www.facebook.com/kfctaiwan/posts/839992022740028:0,2015-01-20T02:35:00+0000,photo,Timeline Photos,324273577645211_835809989824898,55,457,NONE,457,false,false,ranked,5,false,,,,,
"【辦公室訂餐No.1】
$155起五種 #重量級XL套餐 任你選，吃的喝的甜的鹹的通通有！
你最愛哪一味？

＞#網路訂餐：http://goo.gl/fZzO6v
＞#手機訂餐：http://goo.gl/IU4qgB

#西式便當 #辦公室午餐 #A咔派對雞 #咔啦雞腿堡 #吮指雙雞 #蜜汁烙烤雞腿排 #乳酪起司雞腿堡",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/839063312832899/?type=3,https://www.facebook.com/kfctaiwan/posts/839439402795290:0,2015-01-19T02:50:00+0000,photo,Timeline Photos,324273577645211_839063312832899,10,487,NONE,487,false,false,ranked,9,false,,,,,
"週末就該跑趴踢，趴踢必吃 #A咔派對雞！
酸、甜帶勁的好滋味，限時供應最後八天，聽過、看過千萬別錯過！ 
＊網路訂餐：http://goo.gl/HKQcAA
＊手機訂餐：http://goo.gl/ag2qDg

#Party #WeekendParty #肯德基",https://www.youtube.com/watch?v=-YPiNp1IqtA,https://www.facebook.com/kfctaiwan/posts/838013719604525,2015-01-18T03:00:01+0000,video,肯德基A咔派對雞-解FUN的好滋味！,324273577645211_838013719604525,,90,NONE,90,false,false,ranked,0,false,,,,,
"【熱情召募「永和中正餐廳」計時服務員 & 活力外送員】
想跟陽光少男／少女一起開心工作嗎？來 #肯德基 就對啦～
歡迎親臨永和餐廳店，或電洽0932301691 陳經理安排面談。

＞需求時段：可任選4-6小時排班
（早）6-14:00／（中）11-20:00／（晚）17-24:00／
（外送員）11-22:00 
＞需求人數：不拘
＞職缺詳情：http://goo.gl/pibgM0

#打工 #職缺 #PartTime #兼職",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/834129843326246/?type=3,https://www.facebook.com/kfctaiwan/posts/838281559577741:0,2015-01-17T03:40:00+0000,photo,Timeline Photos,324273577645211_834129843326246,,206,NONE,206,false,false,ranked,3,false,,,,,
"禮拜五想不想來點甜的？
 #蜜香烤蘋果蛋撻 網路訂餐專屬優惠，就要讓你輕鬆吃甜甜！
桶餐加購只要$ ＿ ＿ ＿，馬上抱走雙色蛋撻禮盒！
知道答案的粉絲請．回．答！
＞#肯德基訂餐：http://goo.gl/l3qcza",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/832803906792173/?type=3,https://www.facebook.com/kfctaiwan/posts/837914379614459:0,2015-01-16T11:59:35+0000,photo,Timeline Photos,324273577645211_832803906792173,,175,NONE,175,false,false,ranked,17,false,,,,,
"肯德基專業把關給您承諾
敬請安心享用雞肉美食！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/837664676306096/?type=3,https://www.facebook.com/kfctaiwan/posts/837664722972758:0,2015-01-16T01:54:32+0000,photo,Timeline Photos,324273577645211_837664676306096,8,210,NONE,210,false,false,ranked,9,false,,,,,
"小周末的快樂午餐，就是要吃「超人氣同樂餐」！炸雞可選擇 #金黃薄脆雞、#咔啦脆雞、#蜜汁烙烤雞腿排、#A咔派對雞 唷！

＞外送專線：4128000(是你餓吧！鈴鈴鈴！)
＞網路訂餐：http://goo.gl/Rcnw6a （現在加入會員獨享首購禮！）",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/832725626800001/?type=3,https://www.facebook.com/kfctaiwan/posts/837203819685515:0,2015-01-15T02:15:01+0000,photo,Timeline Photos,324273577645211_832725626800001,2,319,NONE,319,false,false,ranked,3,false,,,,,
"熱情邀請您為 #肯德基 的服務評分！
即日起～4月15日，在用餐三天內憑發票上的序號上網填寫問券，下次購買桶/套餐時【免費】加送一塊 #咔啦脆雞 喔！
快把發票找！出！來！

＞立即評分，GO！http://goo.gl/RUfLMq",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/832799813459249/?type=3,https://www.facebook.com/kfctaiwan/posts/836818723057358:0,2015-01-14T10:30:01+0000,photo,Timeline Photos,324273577645211_832799813459249,16,319,NONE,319,false,false,ranked,11,false,,,,,
"想成為 #當紅炸子雞，趕快先吃 #A咔派對雞！
搭配 #COUPON 最省，還不快分享出去？
優惠倒數一週，1月19日即將截止！
＞更多 #優惠券：http://goo.gl/260lsr　（列印或手機出示都能兌換）",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/832794506793113/?type=3,https://www.facebook.com/kfctaiwan/posts/836186679787229:0,2015-01-13T02:20:01+0000,photo,Timeline Photos,324273577645211_832794506793113,23,278,NONE,278,false,false,ranked,5,false,,,,,
"喔嗨喲～お早う～～週一的晨光，就讓 #肯德基早餐 陪你暖呼呼開啟！ 
 #冬季限定 溫暖飲品：熱豆漿、玉米濃湯，讓你暖 <3 又暖手，期間限定，溫暖供應喔～

＞早餐菜單：http://goo.gl/ICZYEF
＞找肯德基餐廳：http://goo.gl/JnwHCr",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/834002196672344/?type=3,https://www.facebook.com/kfctaiwan/posts/834007823338448,2015-01-12T00:28:01+0000,photo,Photos from KFC's post,324273577645211_834007823338448,,149,NONE,149,false,false,ranked,0,false,,,,,
"肯德基 #快取GO VIP專屬優惠又來啦～
即日起到3月31日，歡迎開車、騎車的你透過 #點餐車道 來買好料，還有專屬加購優惠三選一喔！

＞找最近的 #取餐車道：http://goo.gl/i0kJ91
（手機出示圖片也可立即兌換！超棒der～）",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/832692353469995/?type=3,https://www.facebook.com/kfctaiwan/posts/835049773234253:0,2015-01-11T03:30:00+0000,photo,Timeline Photos,324273577645211_832692353469995,4,198,NONE,198,false,false,ranked,2,false,,,,,
"【爺爺的悄悄話】快掃描這個QR code，破解爺爺的秘密！
你看到了什麼？",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/814856315253599/?type=3,https://www.facebook.com/kfctaiwan/posts/834568636615700:0,2015-01-10T03:19:00+0000,photo,Timeline Photos,324273577645211_814856315253599,4,139,NONE,139,false,false,ranked,1,false,,,,,
"天氣急凍，冷到＿ ＿怎麼辦？(σ・Д・)σ★
來來來，就點這份「梭哈派對餐」外送來吃，大吃大喝把所有的煩惱通通梭哈～～

＞上網+提前預購，享更多優惠！http://goo.gl/hbE5eZ

#肯德基 #手扒雞 #A咔派對雞 #FUN4享樂拼盤 #蜜汁烙烤雞 #咔啦脆雞 #蛋撻 #蛋塔",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/832720880133809/?type=3,https://www.facebook.com/kfctaiwan/posts/833862246686339:0,2015-01-09T02:25:00+0000,photo,Timeline Photos,324273577645211_832720880133809,3,249,NONE,249,false,false,ranked,1,false,,,,,
