message,link,permalink_url,created_time,type,name,id,shares/count,reactions/summary/total_count,reactions/summary/viewer_reaction,likes/summary/total_count,likes/summary/can_like,likes/summary/has_liked,comments/summary/order,comments/summary/total_count,comments/summary/can_comment
"你吃過哪些肯德基早餐燒餅呢？
1.主廚燻雞燒餅
2.總匯歐姆蛋燒餅
3.吮指嫩雞燒餅

留言告訴團長你喜歡哪個口味吧？",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/652204451518787/?type=3,https://www.facebook.com/kfctaiwan/posts/654928187913080:0,2014-03-18T02:00:01+0000,photo,Timeline Photos,324273577645211_652204451518787,3,187,NONE,187,false,false,ranked,15,false
"生活好辛苦，吃好當吃補！你餓了嗎？周一就是要靠美食
充電一下，喜歡重量級XL套餐的粉絲請依序報數！
看誰能搶到尾香！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/652209534851612/?type=3,https://www.facebook.com/kfctaiwan/posts/654316267974272:0,2014-03-17T02:00:01+0000,photo,Timeline Photos,324273577645211_652209534851612,84,1133,NONE,1133,false,false,ranked,104,false
"口口口口口，想餵飽大家，就找肯德基！
超人氣享樂餐！每塊炸雞+5元可升級酷米脆雞
想吃的粉絲請、按、讚！

網路訂餐GOGOGO：
http://goo.gl/bdDopd",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/648341995238366/?type=3,https://www.facebook.com/kfctaiwan/posts/652642094808356:0,2014-03-14T02:00:00+0000,photo,Timeline Photos,324273577645211_648341995238366,26,458,NONE,458,false,false,ranked,3,false
萬丈高樓平地起～除了巴黎鐵塔，你還記得哪些雄偉的建築物？快丟一些埃滴兒建議爺爺去拜訪吧！,https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/648338418572057/?type=3,https://www.facebook.com/kfctaiwan/posts/652111388194760:0,2014-03-13T02:00:00+0000,photo,Timeline Photos,324273577645211_648338418572057,7,389,NONE,389,false,false,ranked,7,false
你喜歡爸爸變的魔術？還是媽媽變的魔術？,https://www.facebook.com/kfctaiwan/videos/651004148305484/,https://www.facebook.com/kfctaiwan/videos/651004148305484/,2014-03-11T02:38:03+0000,video,,324273577645211_651004148305484,5,135,NONE,135,false,false,ranked,4,false
來自星星的粉絲們，你們真的會吃炸雞配啤酒嗎？？,,https://www.facebook.com/kfctaiwan/posts/648337218572177,2014-03-07T07:35:27+0000,status,,324273577645211_648337218572177,,235,NONE,235,false,false,ranked,19,false
什麼時候最想來一塊雞?,,https://www.facebook.com/kfctaiwan/posts/638837179522181,2014-03-06T02:00:04+0000,status,,324273577645211_638837179522181,1,121,NONE,121,false,false,ranked,26,false
已經有粉絲吃過新口味的薯條了嗎？快來跟團長分享心得～,https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/638836869522212/?type=3,https://www.facebook.com/kfctaiwan/posts/646970325375533:0,2014-03-05T02:00:03+0000,photo,Timeline Photos,324273577645211_638836869522212,11,375,NONE,375,false,false,ranked,4,false
"Let it go～Let it go～
粉絲照過來看爺爺的Special～
多樣美味任你選，快來使用優惠券！
列印或拍照出示皆可唷～

優惠券網址：http://goo.gl/L0G59G",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/638836402855592/?type=3,https://www.facebook.com/kfctaiwan/posts/646349575437608:0,2014-03-04T02:00:04+0000,photo,Timeline Photos,324273577645211_638836402855592,60,429,NONE,429,false,false,ranked,13,false
"米加雞前所未有的驚奇組合! 創造史上最脆的美味奇雞！
激省午晚餐只要124元! (酷米脆雞+咔啦脆雞+中薯+中可)",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/638836259522273/?type=3,https://www.facebook.com/kfctaiwan/posts/645741445498421:0,2014-03-03T02:00:03+0000,photo,Timeline Photos,324273577645211_638836259522273,12,325,NONE,325,false,false,ranked,7,false
有人知道爺爺後面的狗狗雕像是哪一種品種嗎？？行家粉絲請、解、惑！,https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/638835782855654/?type=3,https://www.facebook.com/kfctaiwan/posts/643915415681024:0,2014-02-28T02:00:00+0000,photo,Timeline Photos,324273577645211_638835782855654,4,198,NONE,198,false,false,ranked,8,false
"限量的$99群星餐即將銷售一空，粉絲準備換口味了嗎？
超好吃的新品酷米脆雞！全新口感，卡滋卡滋！
法式奶油蒜香風味，2014最驚奇的美味！
酷米脆雞激省午晚餐$124－酷米脆雞＋咔拉脆雞＋中薯＋中可
等你來嚐鮮！",,https://www.facebook.com/kfctaiwan/posts/643437442395488,2014-02-27T03:55:06+0000,status,,324273577645211_643437442395488,4,156,NONE,156,false,false,ranked,7,false
"層層米片 黃金脆皮！肯德基""酷米脆雞""新上市！
新鮮手作、鮮嫩多汁、配上法式奶油蒜香風味
史上最脆的美味奇雞！ 每一口酥脆都是驚奇 
現在桶餐只要加15元起～就可升級成【酷米脆雞雙拼餐】 
一半酷米脆雞、一半咔啦脆雞，粉絲請留言：！！！！！！！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/638835096189056/?type=3,https://www.facebook.com/kfctaiwan/posts/643391225733443:0,2014-02-27T02:00:00+0000,photo,Timeline Photos,324273577645211_638835096189056,27,395,NONE,395,false,false,ranked,9,false
肯德基BBQ 脆米薯條以香酥脆薯，DIY 沾上特制煙燻BBQ醬 ，再裹上香脆爆米粒！一口咬下，層次豐富，現在買套餐升級脆米薯條只要$15元起！團長要出發去買啦～～,https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/638834202855812/?type=3,https://www.facebook.com/kfctaiwan/posts/642820125790553:0,2014-02-26T02:00:01+0000,photo,Timeline Photos,324273577645211_638834202855812,14,283,NONE,283,false,false,ranked,1,false
"米加雞前所未有的驚奇組合！ 肯德基【酷米脆雞】新上市！
層層米片 黃金脆皮  法式奶油蒜香風味
創造史上最脆的美味奇雞！ 每一口酥脆都是驚奇 
粉絲憑券列印或拍照出示優惠券，嚐鮮只要$99元！
 (酷米脆雞+咔啦脆雞+中可)",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/638832226189343/?type=3,https://www.facebook.com/kfctaiwan/posts/642172912521941:0,2014-02-25T02:00:00+0000,photo,Timeline Photos,324273577645211_638832226189343,105,753,NONE,753,false,false,ranked,36,false
"不同的食量、不同的份量，告訴團長你今天想吃哪、一、樣？
1.$99群星餐
2.激省午晚餐
3.重量級XL套餐
4.任你選全家餐",,https://www.facebook.com/kfctaiwan/posts/641513145921251,2014-02-24T02:14:10+0000,status,,324273577645211_641513145921251,3,106,NONE,106,false,false,ranked,18,false
"肯德基新上市【＿ ＿ ＿ 脆米薯條】以香酥脆薯，DIY 沾上特製煙燻BBQ醬 ，再裹上香脆爆米粒！一口咬下，新奇創意的搭配讓薯條口感層次更豐富，讓人一吃上癮，欲罷不能！
知道新薯條是什麼口味的粉絲請、搶、答！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/638826459523253/?type=3,https://www.facebook.com/kfctaiwan/posts/639796116092954:0,2014-02-21T02:00:00+0000,photo,Timeline Photos,324273577645211_638826459523253,24,367,NONE,367,false,false,ranked,13,false
天氣真的很冷，來店裡坐坐吧！,https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/638824926190073/?type=3,https://www.facebook.com/kfctaiwan/posts/639245256148040:0,2014-02-20T02:00:00+0000,photo,Timeline Photos,324273577645211_638824926190073,10,482,NONE,482,false,false,ranked,12,false
,https://www.facebook.com/kfctaiwan/videos/637924942946738/,https://www.facebook.com/kfctaiwan/videos/637924942946738/,2014-02-18T02:31:57+0000,video,$99群星餐-潛規則篇,324273577645211_637924942946738,17,357,NONE,357,false,false,ranked,17,false
"什麼食物表皮酥酥？美味蛋撻！
什麼食物口感滿足？美味爆漿！
什麼食物香甜入味？美味卡士達！
什麼東西一次滿足？肯德基爆漿卡士達蛋撻！越吃越美【＿】！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/633005893438643/?type=3,https://www.facebook.com/kfctaiwan/posts/634104109995488:0,2014-02-12T02:00:00+0000,photo,Timeline Photos,324273577645211_633005893438643,4,320,NONE,320,false,false,ranked,15,false
"憑券到餐廳購買【$99群星餐】，飲料免費升級中可！
馬上列印或拍照出示優惠券吧！想吃的粉絲請喊：Star～t！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/633005700105329/?type=3,https://www.facebook.com/kfctaiwan/posts/633470343392198:0,2014-02-11T01:30:00+0000,photo,Timeline Photos,324273577645211_633005700105329,175,982,NONE,982,false,false,ranked,72,false
"這個也想吃，那個也想吃， 好想一次吃到多種美味！
肯德基推出【 $99群＿餐】－有經典原味雞腿堡、上校雞塊、金黃脆腿條、薯條、可樂!！多種超值美味只要$99元！

知道這盒美味套餐叫什麼的粉絲請、填、答！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/633004673438765/?type=3,https://www.facebook.com/kfctaiwan/posts/633148706757695:0,2014-02-10T14:00:00+0000,photo,Timeline Photos,324273577645211_633004673438765,124,1284,NONE,1284,false,false,ranked,160,false
有時候會在大街小巷，看到喜氣洋洋的肯德基小紅外送車，粉絲們知道招喚美味的咒語是什麼嗎？是你餓吧！鈴鈴鈴！【4128＿ ＿ ＿】知道空格要填什麼的粉絲請、作、答,https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/624274854311747/?type=3,https://www.facebook.com/kfctaiwan/posts/631018023637430:0,2014-02-07T02:00:00+0000,photo,Timeline Photos,324273577645211_624274854311747,7,297,NONE,297,false,false,ranked,29,false
【脆雞東西軍】粉絲們今天想吃經典香酥的「咔啦脆雞」還是又薄又脆的「金黃薄脆雞」？留言請、選、擇！,https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/624210814318151/?type=3,https://www.facebook.com/kfctaiwan/posts/630345173704715:0,2014-02-06T02:00:01+0000,photo,Timeline Photos,324273577645211_624210814318151,15,688,NONE,688,false,false,ranked,96,false
"開工大吉！來跟團長輕鬆一下！
從前從前有個學生名字叫『馬騳驫』
開學點名班主任不知怎麼念，只好問：『馬XX到了沒？』
國文課老師比較有文學素養：『萬馬奔騰到了沒？』
接下來是體育課，老師乾脆說 『一群馬到了沒？』。
歷史老師對這名字很感冒：『馬家的五馬分屍來了沒？』
數學老師最直接：『馬6到了嗎？』

有粉絲知道，學生『馬騳驫』的名字到底怎麼唸嗎？？",,https://www.facebook.com/kfctaiwan/posts/624219840983915,2014-02-05T02:00:00+0000,status,,324273577645211_624219840983915,11,149,NONE,149,false,false,ranked,10,false
明天就要上班了，粉絲有利用年假好好休息嗎？爺爺入境隨俗也找人【＿】殺雞！知道空格要填什麼的粉絲請、搶、答！,https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/624213480984551/?type=3,https://www.facebook.com/kfctaiwan/posts/629023200503579:0,2014-02-04T02:00:00+0000,photo,Timeline Photos,324273577645211_624213480984551,12,462,NONE,462,false,false,ranked,61,false
"過年送禮新選擇！不僅暖在嘴裡，還甜進心裡喲！
肯德基爺爺新春賀禮－蛋撻禮盒限定版已開賣啦 ！
新的一年就該這麼喜氣好運！！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/624211364318096/?type=3,https://www.facebook.com/kfctaiwan/posts/628379290567970:0,2014-02-03T02:00:01+0000,photo,Timeline Photos,324273577645211_624211364318096,11,301,NONE,301,false,false,ranked,6,false
吃了好幾天的年菜……想換口味了嗎？來份新年享樂餐，和長輩一起挑戰不用餐具、不拘小節的搶食大戰吧！,https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/624285724310660/?type=3,https://www.facebook.com/kfctaiwan/posts/627712480634651:0,2014-02-02T02:00:00+0000,photo,Timeline Photos,324273577645211_624285724310660,7,332,NONE,332,false,false,ranked,1,false
吃了好幾天的年菜……想換口味了嗎？來份新年享樂餐，和長輩一起挑戰不用餐具、不拘小節的搶食大戰吧！,https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/624289050976994/?type=3,https://www.facebook.com/kfctaiwan/posts/627712463967986:0,2014-02-02T02:00:00+0000,photo,Timeline Photos,324273577645211_624289050976994,14,415,NONE,415,false,false,ranked,10,false
大年初二回娘家，一起共享炸雞和蛋撻，共同度過2014好時【＿】～知道答案的粉絲請、作、答！,https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/624172954321937/?type=3,https://www.facebook.com/kfctaiwan/posts/627120887360477:0,2014-02-01T02:00:00+0000,photo,Timeline Photos,324273577645211_624172954321937,12,787,NONE,787,false,false,ranked,58,false
"新年快樂！馬到成功！正在守歲的粉絲
偷偷告訴團長你今年是…
1.發紅包的Super man
2.領紅包的Lucky man",,https://www.facebook.com/kfctaiwan/posts/621810351224864,2014-01-30T16:00:01+0000,status,,324273577645211_621810351224864,2,150,NONE,150,false,false,ranked,5,false
"春到福到好味道，肯德基新年派對餐駕到！兩天前預購自取或外送只要滿$799，再加送原味蛋撻禮盒兌換券！年假期間訂一份，免洗免煮更美味！

＊美味特搜：http://www.kfcclub.com.tw/Default.aspx
＊網路訂餐：http://goo.gl/bdDopd (優惠多多)
＊外送專線：4128-000(是你餓吧!鈴鈴鈴)",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/621809677891598/?type=3,https://www.facebook.com/kfctaiwan/posts/625904680815431:0,2014-01-30T02:00:00+0000,photo,Timeline Photos,324273577645211_621809677891598,4,227,NONE,227,false,false,ranked,3,false
"春節好食雞，快來吃炸雞～兩天前預購滿$799，就送原味蛋撻禮盒券+雞米花分享盒券！
粉絲們，快拿起手機，Let's【＿】！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/624172437655322/?type=3,https://www.facebook.com/kfctaiwan/posts/624754644263768:0,2014-01-28T02:00:01+0000,photo,Timeline Photos,324273577645211_624172437655322,22,345,NONE,345,false,false,ranked,8,false
春節返鄉想好什麼伴手禮了嗎？好吃又好看的肯德基三色蛋撻禮盒！讓有溫度的問候，【＿】進大家的心裡～知道答案的粉絲請、作、答！,https://www.facebook.com/kfctaiwan/videos/624065194332713/,https://www.facebook.com/kfctaiwan/videos/624065194332713/,2014-01-27T01:55:05+0000,video,,324273577645211_624065194332713,3,116,NONE,116,false,false,ranked,7,false
"即日起買肯德基桶餐再加$168，就可得到【＿ ＿ ＿】新春組！
有原味蛋撻禮盒、4塊上校雞塊、百事可樂1.25L
內用外帶外送都適用！活動只到到2/10！
知道這個好康組合叫什麼的粉絲請、搶、答！

肯德基餐廳過年營業時間調整如下：
http://www.kfcclub.com.tw/News/Detail71.html",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/624269370978962/?type=3,https://www.facebook.com/kfctaiwan/posts/625353907537175:0,2014-01-26T19:36:00+0000,photo,Timeline Photos,324273577645211_624269370978962,8,248,NONE,248,false,false,ranked,2,false
下周的這個時刻就是過年啦！滿滿一桌年菜，和家人一起聚餐感覺真不賴～肯德基推出超澎湃新年享樂餐！兩天前預購滿$799還加送原味蛋撻禮盒券和雞米花分享盒兌換券喔！數量有限要買要快！,https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/621596051246294/?type=3,https://www.facebook.com/kfctaiwan/posts/622139301191969:0,2014-01-24T02:00:01+0000,photo,Timeline Photos,324273577645211_621596051246294,20,289,NONE,289,false,false,ranked,4,false
"粉絲年假要去哪玩啊？去的地方要搭什麼交通工具才到的了？
1.飛機
2.火車
3.腳踏車
4.自己開車
5.走路
6.哪兒都不去",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/617839174955315/?type=3,https://www.facebook.com/kfctaiwan/posts/621595447913021:0,2014-01-23T02:00:00+0000,photo,Timeline Photos,324273577645211_617839174955315,6,196,NONE,196,false,false,ranked,18,false
大家都吃過黑糖麻糬蛋撻了嗎！告訴團長你還有沒有其他喜歡的蛋撻口味？,https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/617838598288706/?type=3,https://www.facebook.com/kfctaiwan/posts/620922414646991:0,2014-01-22T02:00:00+0000,photo,Timeline Photos,324273577645211_617838598288706,7,425,NONE,425,false,false,ranked,8,false
"我左選右選上選下選，覺得每個附餐都很對味～♪♪
我想了又想我看了又看，決定點個【＿】塊雞全家餐～♪♪
吃飽很簡單！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/617837574955475/?type=3,https://www.facebook.com/kfctaiwan/posts/620279574711275:0,2014-01-21T02:00:00+0000,photo,Timeline Photos,324273577645211_617837574955475,9,434,NONE,434,false,false,ranked,8,false
"吃膩便當了嗎？？周一對自己好一點
肯德基網路訂餐，個人套餐全天激省價！
你在辦公室通常可以揪到幾個人一起訂餐呢？",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/617836638288902/?type=3,https://www.facebook.com/kfctaiwan/posts/619677541438145:0,2014-01-20T02:00:01+0000,photo,Timeline Photos,324273577645211_617836638288902,10,431,NONE,431,false,false,ranked,7,false
粉絲一次可以吃下幾顆蛋撻？,https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/616567841749115/?type=3,https://www.facebook.com/kfctaiwan/posts/617839948288571:0,2014-01-17T02:17:33+0000,photo,Timeline Photos,324273577645211_616567841749115,11,416,NONE,416,false,false,ranked,15,false
忙忙忙～忙忙忙～團長在忙甚麼？團長忙著【＿】十塊雞全家餐的配餐！知道答案的粉絲請留言！,https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/613178272088072/?type=3,https://www.facebook.com/kfctaiwan/posts/617237315015501:0,2014-01-16T02:00:01+0000,photo,Timeline Photos,324273577645211_613178272088072,11,343,NONE,343,false,false,ranked,26,false
"肯德基外送好禮三重送！心動【＿】上叫外送
第一重：即日起兩天前預購滿$799就送
原味蛋撻禮盒券+雞米花分享盒券！
第二重：網路會員訂餐滿$700送1.25L百事可樂
第三重：買就送外送優惠小卡！
知道空格要填什麼的粉絲請、作、答！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/613182355420997/?type=3,https://www.facebook.com/kfctaiwan/posts/616570111748888:0,2014-01-15T02:00:00+0000,photo,Timeline Photos,324273577645211_613182355420997,7,238,NONE,238,false,false,ranked,15,false
"激省午晚餐，排名大作戰！
1.咔啦雞腿堡餐/激省價$99
2.吮指雙雞餐/激省價$119
3.墨西哥莎莎霸王捲餐/激省價$119
4.雞米花田園沙拉餐/激省價$99⋯⋯
5.紐奧良烙烤雞腿堡餐/激省價$99

留言告訴團長哪個對你來說最、划、算",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/613715438701022/?type=3,https://www.facebook.com/kfctaiwan/posts/615242948548271:0,2014-01-13T01:00:00+0000,photo,Timeline Photos,324273577645211_613715438701022,20,591,NONE,591,false,false,ranked,33,false
"有粉絲注意到，最近肯德基廣告常常強打外送電話順口溜
【是你餓吧 鈴鈴鈴】嗎？團長來隨堂考囉～
肯德基的外送專線是＿ ＿ ＿ ＿ ＿ ＿ ＿？
一共八碼，記性超好的粉絲請、作、答！",,https://www.facebook.com/kfctaiwan/posts/609356812470218,2014-01-10T02:00:00+0000,status,,324273577645211_609356812470218,1,123,NONE,123,false,false,ranked,24,false
"任你選全家餐，全家吃飯好簡單，告訴團長你們最常跟幾個人一起吃晚餐？

A. 自己吃
B. 2個人
C. 3~4個人
D. 4人以上",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/609349995804233/?type=3,https://www.facebook.com/kfctaiwan/posts/612955935443639:0,2014-01-09T02:00:01+0000,photo,Timeline Photos,324273577645211_609349995804233,20,414,NONE,414,false,false,ranked,91,false
到底是什麼【＿ ＿ ＿ ＿餐】有肯德基炸雞＋咔啦雞腿堡＋(新)雞米花分享盒＋經典玉米＋雞塊點心盒？肚子餓的粉絲請按讚！知道答案的粉絲請、作、答！,https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/613176572088242/?type=3,https://www.facebook.com/kfctaiwan/posts/615841005155132:0,2014-01-08T19:31:00+0000,photo,Timeline Photos,324273577645211_613176572088242,19,544,NONE,544,false,false,ranked,61,false
"【爺爺來找碴】爺爺雖然慈眉善目，但是出考題絕對不手軟
(捻鬍子)？留言告訴團長，你總共找到幾個碴？",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/609349602470939/?type=3,https://www.facebook.com/kfctaiwan/posts/612307588841807:0,2014-01-08T02:00:01+0000,photo,Timeline Photos,324273577645211_609349602470939,5,193,NONE,193,false,false,ranked,4,false
"【爺爺來找碴】
銷聲匿跡了一段時間！團長來請粉絲們找爺爺的碴啦！共有5處不同，快告訴團長你發現哪一些Bug？？？答案明天揭曉！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/609348835804349/?type=3,https://www.facebook.com/kfctaiwan/posts/611620525577180:0,2014-01-07T02:00:00+0000,photo,Timeline Photos,324273577645211_609348835804349,4,221,NONE,221,false,false,ranked,8,false
"周一總是忙到自己一個人吃午餐，走進肯德基點份重量級XL套餐時，你會把炸雞換成哪種口味呢？留言請、選、擇！

A.金黃薄脆雞
B.咔拉脆雞
C.薄皮嫩雞",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/609336742472225/?type=3,https://www.facebook.com/kfctaiwan/posts/610943588978207:0,2014-01-06T02:00:00+0000,photo,Timeline Photos,324273577645211_609336742472225,58,664,NONE,664,false,false,ranked,73,false
"快聽團長言，吃雞在眼前！現在點全家餐，桶桶自行選配餐！讓團長來調查一下～你們喜歡那些配餐呢？　

1.中可X2
2.中薯
3.大雞米花
4.玉米濃湯
5.經典玉米
6.上校雞塊X4
7.鮮蔬沙拉",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/603071696432063/?type=3,https://www.facebook.com/kfctaiwan/posts/609105735828659:0,2014-01-03T00:30:00+0000,photo,Timeline Photos,324273577645211_603071696432063,71,623,NONE,623,false,false,ranked,30,false
"2014肯德基＿ ＿ ＿回來了！即日起購買
6塊雞全家餐$299，配餐任選2
8塊雞全家餐$399，配餐任選3
10塊雞全家餐$549，配餐任選5
烤半雞全家餐$239，配餐任選2
手扒雞全家餐$429，配餐任選3

炸雞自由挑口味、配餐開放任你選！
PS：炸雞口味－咔啦脆雞、薄皮嫩雞、金黃薄脆雞
(配餐有七種，詳情請見圖)

超開心的粉絲請、填、空！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/603070429765523/?type=3,https://www.facebook.com/kfctaiwan/posts/608258635913369:0,2014-01-01T16:00:01+0000,photo,Timeline Photos,324273577645211_603070429765523,75,594,NONE,594,false,false,ranked,18,false
