message,link,permalink_url,created_time,type,name,id,shares/count,reactions/summary/total_count,reactions/summary/viewer_reaction,likes/summary/total_count,likes/summary/can_like,likes/summary/has_liked,comments/summary/order,comments/summary/total_count,comments/summary/can_comment,message_tags/0/id,message_tags/0/name,message_tags/0/type,message_tags/0/offset,message_tags/0/length,message_tags/1/id,message_tags/1/name,message_tags/1/type,message_tags/1/offset,message_tags/1/length
"好～想～去～看～海～ B| B| B| B|
放空看海的時候，也不能餓肚子啊！
快使用肯德基 #優惠券 ，帶著這套餐就出發！（手機出示圖片立即兌換）
＞下載更多 #COUPON：http://goo.gl/kPzCIw",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/901865253219371/?type=3,https://www.facebook.com/kfctaiwan/posts/901865253219371:0,2015-04-25T02:37:02+0000,photo,Timeline Photos,324273577645211_901865253219371,50,607,NONE,607,false,false,ranked,20,false,,,,,,,,,,
"有多久沒揪朋友家人啦！？
有話當面說、有雞面對面最好吃！
#幸福分享餐 一次網羅你 <3 的炸雞、蛋撻，直接買還省荷包！！忍不住大喊：「這才是肯德基呀～」
＞#手機訂餐：http://goo.gl/hZ0zr7
＞#網路訂餐：http://goo.gl/i5iliG

#日式醬味海苔脆雞",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/901124813293415/?type=3,https://www.facebook.com/kfctaiwan/posts/902573983148498:0,2015-04-24T10:00:04+0000,photo,Timeline Photos,324273577645211_901124813293415,14,354,NONE,354,false,false,ranked,1,false,,,,,,,,,,
"母親節時刻，送什麼給媽媽最對味?
肯德基給你最日式的幸福美味!
推出「日式醬味海苔脆雞」和「日式紅豆抹香蛋撻」，濃濃日式風情，給媽媽不一樣的母親節。

全家幸福分享餐限時熱賣中!
詳情請上→http://goo.gl/TY0lLX",http://event.theindex.com.tw/kfc/2015japanese/?utm_source=facebook&utm_medium=1200x627&utm_campaign=0422,https://www.facebook.com/kfctaiwan/posts/901769089895654,2015-04-23T09:59:57+0000,link,母親節 肯德基給媽媽最日式幸福滋味 幸福分享餐甜蜜上市,324273577645211_901769089895654,24,4259,NONE,4259,false,false,ranked,16,false,,,,,,,,,,
"㊣柔嫩香甜奶香內餡
㊣飽滿紅豆泥
㊣日式抹茶淋醬
肯德基 #日式紅豆抹香蛋撻 一舉甜蜜網羅！流口水了嗎？
＞#網路訂餐：http://goo.gl/dvPObq
＞#手機點餐：http://goo.gl/Lzjtck",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/895680627171167/?type=3,https://www.facebook.com/kfctaiwan/posts/901838403222056:0,2015-04-23T03:30:04+0000,photo,Timeline Photos,324273577645211_895680627171167,20,400,NONE,400,false,false,ranked,6,false,,,,,,,,,,
"攏系你啦 攏系你啦～♪
攏系你害我整天八豆么么～♪ 
你的心我的心 現在賣擱假～♪ 
欲討我的愛 好膽你就來！ 
肯德基『超人氣同樂餐』，你點了嗎？？

現在就上 #網路訂餐：http://goo.gl/sjKnjr
#手機訂餐：http://goo.gl/pGxJhi
或撥訂餐專線：4128-000 (是你餓吧!鈴鈴鈴)",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/900253343380562/?type=3,https://www.facebook.com/kfctaiwan/posts/901055739966989:0,2015-04-22T02:45:05+0000,photo,Timeline Photos,324273577645211_900253343380562,17,335,NONE,335,false,false,ranked,3,false,,,,,,,,,,
"踏青出遊吃什麼好？肯德基幫你傳好好～
一群人的野餐、一個人的悠閒時光都能搭配優惠券輕鬆享美味，趕快來下載！",http://www.kfcclub.com.tw/Menu/Coupon/?utm_source=facebook&utm_medium=banner1200x627&utm_campaign=Coupon2015Q2W1,https://www.facebook.com/kfctaiwan/posts/899718906767339,2015-04-21T08:31:02+0000,link,野餐好食雞，省錢最得意！,324273577645211_899718906767339,105,9447,NONE,9447,false,false,ranked,55,false,,,,,,,,,,
"肯德基【 #日式醬味海苔脆雞 】完美混合以日式醬油、芝麻、海苔調味的日式風味佐料。一口咬下，醬汁濃郁香醇，搭配外層酥脆，內層鮮嫩多汁的雞肉，每一口都吃得到濃濃的日式風味，讓人彷彿置身日本！
還不快來感受滿足全家人的美味小確幸？

＞＞網路訂餐好優惠：http://goo.gl/swWYws

其他組合：
＊歡聚分享餐：$699(適合6人) 
＊幸福分享餐：$409(適合3人)
＊重量級XL套餐：$155
＊激省午晚餐：$119／套餐原價：$135
＊嚐鮮價：$99",https://www.facebook.com/kfctaiwan/photos/a.327640700641832.75606.324273577645211/900234030049160/?type=3,https://www.facebook.com/kfctaiwan/posts/900234103382486,2015-04-21T00:46:06+0000,photo,KFC's cover photo,324273577645211_900234030049160,9,288,NONE,288,false,false,ranked,7,false,,,,,,,,,,
"不用去日本就吃得到的日式家鄉風味！  
一聞海苔清香，入口醬油甘甜，#期間限定 #嚴選風味～立馬去嚐鮮，只要$99！（手機出示圖片立即享嚐鮮價，快分享出去 ^.<）
＞附近肯德基：http://goo.gl/BLhF0a",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/900520676687162/?type=3,https://www.facebook.com/kfctaiwan/posts/900524310020132:0,2015-04-20T19:59:00+0000,photo,Timeline Photos,324273577645211_900520676687162,54,533,NONE,533,false,false,ranked,25,false,,,,,,,,,,
"<3 本当に 甜蜜蜜預告 <3 就．在．明．天！
肯德基 #日式紅豆抹香蛋撻 邀妳品嘗日式風情小確幸～
手機出示圖片立即享有甜蜜 #嘗鮮價！
快下載、快儲存、快跟好姊妹們分享！

＊限期限量供應到2015/06/01，嘗鮮要快呦～
#蛋塔 #日式甜點 #期間限定",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/896751960397367/?type=3,https://www.facebook.com/kfctaiwan/posts/899544553451441:0,2015-04-20T02:35:00+0000,photo,Timeline Photos,324273577645211_896751960397367,135,772,NONE,772,false,false,ranked,37,false,,,,,,,,,,
"#地震 搖好大！！！粉絲們大家還好嗎？
希望一切平安！！！！",,https://www.facebook.com/kfctaiwan/posts/899526706786559,2015-04-20T01:47:43+0000,status,,324273577645211_899526706786559,,627,NONE,627,false,false,ranked,10,false,,,,,,,,,,
"今晚回家不想煮... #肯德基 幫幫妳！
手機速撥02-4128-000，報上優惠編號「ED-79」，四人份餐點熱騰騰送到妳家，只要$399！

注意事項：
1.限非早餐時段使用 
2.本券不得與其他優惠活動或優惠券併用，且僅適用肯德基外送服務之電話訂購，恕不適用於網路訂餐；使用前請先告之點餐人員優惠券編號 
3.圖片僅供參考，產品以餐廳實際供應為準
4.肯德基保有修改優惠的權利
5.不可補差價升級其他飲料
6.炸雞不可指定部位，但可選金黃薄脆雞、咔啦脆雞或蜜汁烙烤雞腿排",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/895576897181540/?type=3,https://www.facebook.com/kfctaiwan/posts/898388476900382:0,2015-04-18T09:30:01+0000,photo,Timeline Photos,324273577645211_895576897181540,20,374,NONE,374,false,false,ranked,9,false,,,,,,,,,,
"有點慵懶的Happy Friday，叫個外送吧～
辦公室／教室都能揪團，一人一份獨享餐剛剛好ヾ(●´▽｀●)ノ

＞#手機點餐：http://goo.gl/2Au2gW
＞#網路訂餐：http://goo.gl/5TAVQ7
＞電話訂餐：4128-000（手機撥號前加02）",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/892174434188453/?type=3,https://www.facebook.com/kfctaiwan/posts/897497696989460:0,2015-04-17T02:30:03+0000,photo,Timeline Photos,324273577645211_892174434188453,3,218,NONE,218,false,false,ranked,1,false,,,,,,,,,,
"肯德基 #暢飲卡 ，就愛給你透心涼～ <3
指定飲料 #買一送一，還能任你搭！好多組合方式隨你創造，快揪麻吉一齊來暢飲！
＞前往 #肯德基 ：http://goo.gl/6vwTCh

＊任何消費加購暢飲卡，每張只要$15元，暢飲一整年！
＊相關注意事項請參照暢飲卡背面說明，即日起到2016年3月31日止都有效喔！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/895575343848362/?type=3,https://www.facebook.com/kfctaiwan/posts/896780670394496:0,2015-04-16T03:03:06+0000,photo,Timeline Photos,324273577645211_895575343848362,18,306,NONE,306,false,false,ranked,20,false,,,,,,,,,,
"期中考大軍壓境，K 書 K 到沒力嗎？
快到肯德基吃 #咔啦雞腿堡XL套餐，瞬間補滿血，陪你 #戰勝期中考！

＞#網路訂餐：http://goo.gl/0sus6o
＞#手機點餐：http://goo.gl/IE5UT5
＞找鄰近肯德基：http://goo.gl/C5lqov",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/895076210564942/?type=3,https://www.facebook.com/kfctaiwan/posts/896089253796971:0,2015-04-15T02:30:07+0000,photo,Timeline Photos,324273577645211_895076210564942,19,376,NONE,376,false,false,ranked,4,false,,,,,,,,,,
"感謝消費者的熱烈支持，群星餐進入最後一周，限時限量倒數中!
要買要快喔, 肯德基99群星餐，給你最超值的5種美味，一次到位!
下載嘗鮮券，飲料升級中可! 詳情請上→http://goo.gl/j0g6T8",http://event.theindex.com.tw/kfc/2015_99allstar/?utm_source=facebook&utm_medium=hungry&utm_campaign=0413,https://www.facebook.com/kfctaiwan/posts/895605857178644,2015-04-14T09:30:29+0000,link,肯德基99群星餐  限量倒數計時中!,324273577645211_895605857178644,41,2593,NONE,2593,false,false,ranked,59,false,,,,,,,,,,
"<3 期間限定，即將完售 <3
人氣大熱銷！煙燻口味&辣味經典雞腿堡銷售倒數中，快把握機會到 #肯德基 搶購，再晚就沒得吃啦～
＞ #COUPON 這裡載：http://goo.gl/ZfVPsV
（手機出示 #優惠券 即可兌換，馬上分享！）",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/892171477522082/?type=3,https://www.facebook.com/kfctaiwan/posts/893418254064071:0,2015-04-11T03:35:02+0000,photo,Timeline Photos,324273577645211_892171477522082,52,381,NONE,381,false,false,ranked,3,false,,,,,,,,,,
"＊內行的看這裡＊
即日起加入肯德基網路會員並驗證完成，首購消費超過$450，加送你一塊 #咔啦脆雞！
用手機隨時隨地都能訂餐，立即試用：http://goo.gl/D1e3O3",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/890770157662214/?type=3,https://www.facebook.com/kfctaiwan/posts/892941064111790:0,2015-04-10T10:30:04+0000,photo,Timeline Photos,324273577645211_890770157662214,3,190,NONE,190,false,false,ranked,1,false,,,,,,,,,,
"【填問卷送炸雞！】
即日起到2015/07/15止，凡至肯德基消費並於三天內填答問券完成，下次購買桶餐或套餐，免費請你吃一塊炸雞！
＞了解詳情：http://goo.gl/dgdEt4

#免費炸雞 #填問券 #免費兌換",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/882000965205800/?type=3,https://www.facebook.com/kfctaiwan/posts/892209050851658:0,2015-04-09T12:00:02+0000,photo,Timeline Photos,324273577645211_882000965205800,3,220,NONE,220,false,false,ranked,6,false,,,,,,,,,,
"連假過後，荷包瞬間緊縮，吃什麼才能同時滿足多樣又經濟實惠?
肯德基99群星餐，一口氣給你5種明星級美味，只要99元，
滿足兩種願望，方便帶著走，省時又快速!
限時限量倒數供應中。詳情請上→http://goo.gl/qgxi5J",http://event.theindex.com.tw/kfc/2015_99allstar/?utm_source=facebook&utm_medium=week5&utm_campaign=0407,https://www.facebook.com/kfctaiwan/posts/892101344195762,2015-04-09T10:52:24+0000,link,99群星餐 經濟又實惠的超值享受 只要99元,324273577645211_892101344195762,46,2889,NONE,2889,false,false,ranked,66,false,,,,,,,,,,
"一個人，也要吃得很豪邁！
#墨西哥莎莎霸王捲、#蜜汁烙烤雞腿排、#乳酪起司雞腿堡、#咔啦雞腿堡 x #咔啦脆雞，選項這麼多，吃哪樣才好呢？
＞給我更多 #優惠券：http://goo.gl/nRbwuG
（手機出示圖片立即兌換，快分享給好朋友！）",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/890761480996415/?type=3,https://www.facebook.com/kfctaiwan/posts/891346067604623:0,2015-04-08T03:00:04+0000,photo,Timeline Photos,324273577645211_890761480996415,42,341,NONE,341,false,false,ranked,2,false,,,,,,,,,,
"就是這張卡！就是這張卡！
肯德基 #暢飲卡 清涼推出，即日起到2016年3月31日止，到餐廳出示暢飲卡，可享指定飲料買一送一，指定飲品任你配啦～
＊任何消費加購暢飲卡，每張只要$15元，暢飲一整年！
＊相關注意事項請參照暢飲卡背面說明",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/887079324697964/?type=3,https://www.facebook.com/kfctaiwan/posts/890687837670446:0,2015-04-07T03:30:00+0000,photo,Timeline Photos,324273577645211_887079324697964,104,726,NONE,725,false,false,ranked,36,false,,,,,,,,,,
"把握假期最後一天，全家一起吃個爽快！
#肯德基 任你選全家餐有把拔愛的咔啦脆雞、美眉愛的金黃薄脆雞、馬麻愛的蜜汁烙烤雞腿排、底迪想喝的可樂，Perfect！
＞#網路訂餐 GO：http://goo.gl/kq6b9B
＞#手機點餐 GO：http://goo.gl/uLh0Dy",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/881656118573618/?type=3,https://www.facebook.com/kfctaiwan/posts/890113797727850:0,2015-04-06T09:30:03+0000,photo,Timeline Photos,324273577645211_881656118573618,5,208,NONE,208,false,false,ranked,3,false,,,,,,,,,,
"【肯德基新竹新豐團隊．熱烈歡迎你】
最美味的炸雞，最誘人的蛋撻，就讓最熱情的團隊為您準備～
＞#新開幕 超限時好康，只到今天4月6日！http://goo.gl/oepTBm
＞地址：新竹縣新豐鄉松林村新興路163-5號
＞肯德基新竹各餐廳熱烈徵才中：http://goo.gl/v2g44R",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/886571724748724/?type=3,https://www.facebook.com/kfctaiwan/posts/889928841079679:0,2015-04-06T02:00:09+0000,photo,Timeline Photos,324273577645211_886571724748724,1,181,NONE,181,false,false,ranked,0,false,,,,,,,,,,
"【#文山興隆 餐廳慶開幕】
在台北市文山區的朋友們注意！歡慶 #新開張，即日起到2015/05/03，來文山興隆餐廳購買餐點有夠划算的啦！
＞餐廳地址：台北市興隆路三段9號

#限期限店優惠 文山區 木柵 景美 新店 木柵",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/884760321596531/?type=3,https://www.facebook.com/kfctaiwan/posts/889353687803861:0,2015-04-05T09:30:02+0000,photo,Timeline Photos,324273577645211_884760321596531,10,217,NONE,217,false,false,ranked,4,false,108078445879274,雙北市大小事,page,96,12,125989494123685,木柵,page,109,2
"【連假好食雞．就要 #肯德基】
立即訂餐！立即訂餐！立即訂餐！立即訂餐！
因為太重要，不只說三次！
＞#網路訂餐：http://goo.gl/ALtVxI（會員訂餐滿$700送瓶可）
＞#手機點餐：http://goo.gl/UYQzpm",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/880997608639469/?type=3,https://www.facebook.com/kfctaiwan/posts/888814174524479:0,2015-04-04T14:00:03+0000,photo,Timeline Photos,324273577645211_880997608639469,2,207,NONE,207,false,false,ranked,2,false,,,,,,,,,,
"四月四日 #兒童節，把拔馬麻快帶全家人到 #肯德基 吃早餐，開啟活力滿點的一天！
（手機出示 #Coupon 立即兌換，趕快分享～）
＞想要更多 #優惠券：http://goo.gl/arXUPp
＞大人才能喝的 #Lavazza咖啡：http://goo.gl/FmfYUt",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/880871051985458/?type=3,https://www.facebook.com/kfctaiwan/posts/888425744563322:0,2015-04-04T00:00:03+0000,photo,Timeline Photos,324273577645211_880871051985458,8,199,NONE,199,false,false,ranked,0,false,,,,,,,,,,
"連假免煮看這邊！
#肯德基 #好食雞同樂餐 讓你用$799輕鬆擁有炸雞、薯條、蛋撻、可樂，一舉擺平八張嘴！
＞#網路訂餐：http://goo.gl/9eSzIj（新會員首購多一塊炸雞！）
＞#手機點餐：http://goo.gl/LYnArP",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/880824531990110/?type=3,https://www.facebook.com/kfctaiwan/posts/887799367959293:0,2015-04-03T03:00:04+0000,photo,Timeline Photos,324273577645211_880824531990110,3,171,NONE,171,false,false,ranked,0,false,,,,,,,,,,
"【最後加碼．真的假不了！】
四天連假大放送，#肯德基 加碼不手軟！
+$1再多1塊炸雞，4/3~4/6連續四天，天天都優惠！
＞電話訂餐：4128000（手機直撥前加02）
＞立即到附近肯德基：http://goo.gl/IdZK4l

#限時優惠 #限時好康 #期間限定",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/886551564750740/?type=3,https://www.facebook.com/kfctaiwan/posts/887294118009818:0,2015-04-02T12:26:03+0000,photo,Timeline Photos,324273577645211_886551564750740,22,284,NONE,284,false,false,ranked,12,false,,,,,,,,,,
"再兩天就放假囉～（齁嘿！）連假開車出門踏青去！
#肯德基快取GO 快速點餐車道，還有加購超值優惠，一路上吃吃喝喝好歡樂，你最想點哪樣？
即日起~2015/6/30都適用，快把圖片存下來，手機出示即享優惠！
找肯德基 #點餐車道：http://goo.gl/W5DRC7
先用 #手機點餐 快速取餐：http://goo.gl/lqoxD9",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/879128905493006/?type=3,https://www.facebook.com/kfctaiwan/posts/886552221417341:0,2015-04-01T10:07:03+0000,photo,Timeline Photos,324273577645211_879128905493006,8,181,NONE,181,false,false,ranked,3,false,,,,,,,,,,
"肯德基與你一同歡慶兒童節，4/4當天至各地肯德基餐廳購買99群星餐，就送你原味蛋撻！！

超限時的好康，怎麼可以錯過！

99群星餐不只給你超值美味，還給你揪好康的驚喜～每家店限量100顆，數量有限，送完為止。詳情請上→http://goo.gl/nHDr8Z",http://goo.gl/nHDr8Z,https://www.facebook.com/kfctaiwan/posts/885769871495576,2015-03-31T07:17:00+0000,link,肯德基歡慶兒童節 4/4買群星餐送蛋撻!,324273577645211_885769871495576,95,3735,NONE,3735,false,false,ranked,50,false,,,,,,,,,,
"月底就該吃好一點！
肯德基 #重量級XL套餐 給你大份量的飽足感，主餐、飲料、甜點全都不缺席！
＞#網路訂餐：http://goo.gl/4w8JPa
＞#手機點餐：http://goo.gl/1vJ3w6
＞尋找附近 #肯德基：http://goo.gl/QGdYpP",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/881470381925525/?type=3,https://www.facebook.com/kfctaiwan/posts/885744264831470:0,2015-03-31T03:00:05+0000,photo,Timeline Photos,324273577645211_881470381925525,19,273,NONE,273,false,false,ranked,2,false,,,,,,,,,,
"你一口，我一口，肯德基寵愛你們小倆口兒 <3
都是划算的雙人餐，你喜歡哪種組合？
（手機出示 #優惠券 立即兌換，快分享給她／他啊！）
＞#COUPON 下載：http://goo.gl/HIxChP",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/880991011973462/?type=3,https://www.facebook.com/kfctaiwan/posts/885281261544437:0,2015-03-30T13:00:04+0000,photo,Timeline Photos,324273577645211_880991011973462,101,479,NONE,479,false,false,ranked,7,false,,,,,,,,,,
"【爺爺的左右為難】
香脆炸雞好誘人！烤炸都有好優秀！
聰明的粉絲幫幫忙，你會怎麼選？

＞吃吃看就知道！#網路訂餐：http://goo.gl/fW40SW
＞吃吃看就知道！#手機點餐：http://goo.gl/wsf7NT",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/866638103408753/?type=3,https://www.facebook.com/kfctaiwan/posts/883485818390648:0,2015-03-29T03:00:03+0000,photo,Timeline Photos,324273577645211_866638103408753,10,258,NONE,258,false,false,ranked,3,false,,,,,,,,,,
"1元炸雞超殺活動【最．後．2．天】！
爺爺跟你說你有沒有在聽！快來買 #肯德基 任你選全家餐就對啦！  
電話訂餐：4128000（手機直撥前加02）
立刻分享出去～快找附近肯德基：http://goo.gl/dsQv5N

限期供應到3/29週日，錯過超可惜！ #限時優惠 #限時好康 #限時特價",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/880821055323791/?type=3,https://www.facebook.com/kfctaiwan/posts/882563678482862:0,2015-03-28T02:40:03+0000,photo,Timeline Photos,324273577645211_880821055323791,22,246,NONE,246,false,false,ranked,4,false,,,,,,,,,,
"周末即將來臨，野餐墊準備好了嗎？
報告！美味又澎湃的好料肯德基幫妳／你準備好了！
手機出示 #優惠券 立即兌換，現省$91超級殺～
＞更多 #COUPON：http://goo.gl/r0Y4es",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/861381377267759/?type=3,https://www.facebook.com/kfctaiwan/posts/881888268550403:0,2015-03-27T02:50:03+0000,photo,Timeline Photos,324273577645211_861381377267759,48,355,NONE,355,false,false,ranked,6,false,,,,,,,,,,
"香脆多汁的 #咔啦脆雞 對決 甜蜜誘人的 #蜜汁烙烤雞腿排
快說！你想吃哪道？

＞#網路訂餐：http://goo.gl/mIg7Gs
＞#手機點餐：http://goo.gl/HqoU6Q",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/866636796742217/?type=3,https://www.facebook.com/kfctaiwan/posts/881338241938739:0,2015-03-26T03:05:03+0000,photo,Timeline Photos,324273577645211_866636796742217,4,266,NONE,266,false,false,ranked,13,false,,,,,,,,,,
"告別冬天的沉悶，迎接春天朝氣陽光!
每天早晨一杯義大利LAVAZZA好咖啡，給你如同春天般的活力!
搭配肯德基早餐天天省，吮指嫩雞蛋堡套餐特價49元。
最後倒數限時限店供應中，詳情請上→http://goo.gl/lTzUIa",http://www.kfcclub.com.tw/event/2015breakfastsp/lavazza/index.html?utm_source=facebookppl&utm_medium=lavazzafinalweek&utm_campaign=0323,https://www.facebook.com/kfctaiwan/posts/879199002152663,2015-03-25T13:30:00+0000,link,肯德基早餐天天省+LAVAZZA義大利好咖啡 給你春天般活力好心情,324273577645211_879199002152663,38,7403,NONE,7403,false,false,ranked,20,false,,,,,,,,,,
"肯德基99群星餐超值美味，
輕巧盒裝，內有5種豐富選擇，方便帶著走，美味不沾手，給忙碌的你最超值方便的飲食新選擇!
如此厲害超值組合，只要99元!
限時限量供應中! 詳情請上→http://goo.gl/tkzZ90",http://event.theindex.com.tw/kfc/2015_99allstar/?utm_source=facebookppl&utm_medium=weekfour&utm_campaign=0319,https://www.facebook.com/kfctaiwan/posts/879198272152736,2015-03-24T03:00:01+0000,link,肯德基99群星餐 超值享受 方便帶著走 只要99元!,324273577645211_879198272152736,47,2955,NONE,2955,false,false,ranked,94,false,,,,,,,,,,
"肯德基早餐天天省進入最後一週!
推出銷售第一名產品-吮指嫩雞蛋堡，新鮮原塊雞腿肉，配上嫩煎雞蛋，給你活力滿分!
3/24-3/30最後限時倒數，套餐特價49元，要買要快，錯過就要再等等嚕! 詳情請上→http://goo.gl/fzRekI",http://www.kfcclub.com.tw/event/2015breakfastsp/?utm_source=facebookpost&utm_medium=weekfive0323&utm_campaign=0225,https://www.facebook.com/kfctaiwan/posts/879198662152697,2015-03-23T13:30:00+0000,link,肯德基早餐天天省 最後一週倒數計時中!,324273577645211_879198662152697,44,3857,NONE,3857,false,false,ranked,21,false,,,,,,,,,,
"帶著 #肯德基 春遊去，真的酷酷der ~ 
超人氣同樂餐豐富多樣又划算，還等什麼？

＞#網路訂餐：http://goo.gl/AxOATZ
＞#手機點餐：http://goo.gl/ErHB6i
＞找附近肯德基：http://goo.gl/iXHm1J",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/870442283028335/?type=3,https://www.facebook.com/kfctaiwan/posts/878417598897470:0,2015-03-22T02:40:04+0000,photo,Timeline Photos,324273577645211_870442283028335,6,210,NONE,210,false,false,ranked,1,false,,,,,,,,,,
"肯德基也有5566（笑）
來吧來吧，五塊雞桶、六塊雞桶搭配 #優惠券 各有兩種優惠組合，趕快分享給好朋友，吃雞啦！
（手機出示圖片即可兌換）
＞更多 #COUPON：http://goo.gl/qi0Gpz",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/876829005722996/?type=3,https://www.facebook.com/kfctaiwan/posts/877840015621895:0,2015-03-21T09:00:04+0000,photo,Timeline Photos,324273577645211_876829005722996,58,318,NONE,318,false,false,ranked,3,false,,,,,,,,,,
"起床了起床了～～( ͡° ͜ʖ ͡ °)
你猜爺爺快樂週六的午餐選擇吃什麼？我也要吃！http://goo.gl/ZGZFHu",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/866637343408829/?type=3,https://www.facebook.com/kfctaiwan/posts/877667275639169:0,2015-03-21T02:40:03+0000,photo,Timeline Photos,324273577645211_866637343408829,1,193,NONE,193,false,false,ranked,5,false,,,,,,,,,,
"【#假日限定，不搶不行！】
春暖花開野餐去！帶KFC全家餐滿足所有人的胃！現在+$1銅板價再多1塊炸雞…心花朵朵開了呀!!! >///<
2015/03/20~21、03/28~29、4/03~4/06 #肯德基 要你非吃不可！
＞電話訂餐：4128000 (手機直撥前加02)

#好康 #折扣 #優惠 #野餐首選",https://www.facebook.com/kfctaiwan/videos/876816179057612/,https://www.facebook.com/kfctaiwan/videos/876816179057612/,2015-03-20T04:00:00+0000,video,肯德基假日好康：+$1多一塊炸雞,324273577645211_876816179057612,61,5612,NONE,5612,false,false,ranked,48,false,,,,,,,,,,
"耶斯明天就放假囉！
周末期間如果想「人在家中坐，好料外送來」團長報好康給你！
搭配這張 #優惠券 ，電話訂購肯德基超人氣同樂餐外送，還送四塊上校雞塊只要$699，撥電話了啦～
＞4128-000(手機直撥前加02)
＞更多 #COUPON 這裡載：http://goo.gl/Tn8GWR
（手機出示圖片可立即兌換，速速分享出去～）

#外送專用 #肯德基外送",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/861377113934852/?type=3,https://www.facebook.com/kfctaiwan/posts/876851172387446:0,2015-03-20T02:30:04+0000,photo,Timeline Photos,324273577645211_861377113934852,7,226,NONE,226,false,false,ranked,1,false,,,,,,,,,,
"赫！赫！哈！嘻！爺爺今天走運動風～
聰明的粉絲快猜猜，剛剛鬥牛完的爺爺想吃哪套 #重量級XL套餐？
是 #吮指雙雞 、 #咔啦雞腿堡 、還是 #蜜汁烙烤雞腿排？

＞餓！#網路訂餐 去：http://goo.gl/nzNa7R
＞#手機點餐：http://goo.gl/TrDKSm",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/866634950075735/?type=3,https://www.facebook.com/kfctaiwan/posts/876105959128634:0,2015-03-19T03:05:03+0000,photo,Timeline Photos,324273577645211_866634950075735,2,307,NONE,307,false,false,ranked,10,false,,,,,,,,,,
