message,link,permalink_url,created_time,type,name,id,shares/count,reactions/summary/total_count,reactions/summary/viewer_reaction,likes/summary/total_count,likes/summary/can_like,likes/summary/has_liked,comments/summary/order,comments/summary/total_count,comments/summary/can_comment
"中午來品嚐紙包雞 →紙包雞激省午晚餐$119
下午再來份甜點享用 →香蕉卡士達蛋撻
好～ 幸～ 福～ 喲～♥
一起留言「五一勞動節快樂！」看誰祝福最大聲～～

慶祝勞動節：http://www.kfcclub.com.tw/Default.aspx",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/680515332021032/?type=3,https://www.facebook.com/kfctaiwan/posts/680846685321230:0,2014-04-30T16:00:00+0000,photo,Timeline Photos,324273577645211_680515332021032,37,503,NONE,503,false,false,ranked,28,false
"限期供應的紙包雞新品 ─「泰式咖哩紙包雞」
創新加入椰奶、魚露、紅辣椒等香辛料醃製烘烤，濃郁的泰式咖哩與雞肉完美融合，滿足消費者對異國料理的口腹之慾。

跟團長分享你最常吃「義式香草紙包雞」還是「泰式咖哩紙包雞」呢！請．留．言

提早慶祝勞動節：http://www.kfcclub.com.tw/Default.aspx",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/677816068957625/?type=3,https://www.facebook.com/kfctaiwan/posts/680517925354106:0,2014-04-30T02:00:01+0000,photo,Timeline Photos,324273577645211_677816068957625,11,387,NONE,387,false,false,ranked,17,false
"爺爺有好消息告訴粉絲們！
【加碼送】買蛋撻禮盒加碼送優惠券
憑優惠券下次購買蛋撻禮盒送1顆原味蛋撻耶！
有好多好多蛋撻在這裡 ♫ ♪  在我們最熟悉的肯德基店裡♫ ♪",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/677815078957724/?type=3,https://www.facebook.com/kfctaiwan/posts/679929512079614:0,2014-04-29T02:00:01+0000,photo,Timeline Photos,324273577645211_677815078957724,14,378,NONE,378,false,false,ranked,1,false
"大受好評的乳酪起司雞腿堡，快要賣光光了～
還沒吃過的粉絲，要把握機會喔！",,https://www.facebook.com/kfctaiwan/posts/679515352121030,2014-04-28T09:00:00+0000,status,,324273577645211_679515352121030,2,166,NONE,166,false,false,ranked,15,false
"肯德基香蕉卡士達蛋撻，濃甜香蕉獨特香氣，搭配風味卡士達，色香味俱全，讓人意猶未盡！
保留香蕉肉質綿密滑順特色，與新鮮奶蛋調製而成的卡士達醬均勻調和，注入蛋撻內餡中。
手工現烤出爐後，在塔層擠上爆漿香蕉餡再淋上巧克力淋醬點綴，大口品嚐香蕉與濃郁奶香內餡完美融合，令人食．指．大．動！

＊ 凡購買桶餐加$129享雙色蛋撻禮盒！",https://www.facebook.com/kfctaiwan/videos/679403815465517/,https://www.facebook.com/kfctaiwan/videos/679403815465517/,2014-04-28T02:03:09+0000,video,,324273577645211_679403815465517,9,157,NONE,157,false,false,ranked,13,false
"【紙包雞＿＿餐 $399】這是什麼套餐呢～
紙包雞2份 + 咔拉脆雞4塊 + 雞汁風味飯 + 雞米花(大) + 中可2杯

肚子餓的粉絲請按讚！知道答案的粉絲請、作、答！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/677310299008202/?type=3,https://www.facebook.com/kfctaiwan/posts/677722392300326:0,2014-04-25T02:00:01+0000,photo,Timeline Photos,324273577645211_677310299008202,24,498,NONE,498,false,false,ranked,48,false
"準備好了沒！紙包雞回來了～
推出鮮嫩多汁「義式香草紙包雞」與「泰式咖哩紙包雞」一次滿足家庭成員的不同需求，讓肯德基紙包雞征服全家人的心 ♥♥♥",https://www.facebook.com/kfctaiwan/videos/677066842365881/,https://www.facebook.com/kfctaiwan/videos/677066842365881/,2014-04-24T02:11:56+0000,video,,324273577645211_677066842365881,11,250,NONE,250,false,false,ranked,12,false
"肯德基香蕉卡士達蛋撻 【開 賣 囉 ！】
濃甜香蕉獨特香氣，搭配風味卡士達，色香味俱全，讓人意猶未盡！
憑券買香蕉卡士達蛋撻2顆只要$49(原價$62)，馬上分享出去～

 ＊ 優惠券拍照或列印出示皆適用喲！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/675350925870806/?type=3,https://www.facebook.com/kfctaiwan/posts/676407049098527:0,2014-04-23T02:00:01+0000,photo,Timeline Photos,324273577645211_675350925870806,128,812,NONE,812,false,false,ranked,14,false
"不辣【義式香草紙包雞】與微辣的【泰式咖哩紙包雞】一次滿足不同顧客需求！
同步上市「雞汁風味飯」，完美搭配紙包雞，讓人美味停不了口。

紙包雞個人餐激省午晚餐(含雞汁飯或中薯或沙拉/中可)：$119",https://www.facebook.com/kfctaiwan/photos/a.327640700641832.75606.324273577645211/675784982494067/?type=3,https://www.facebook.com/kfctaiwan/posts/675785199160712,2014-04-22T01:32:20+0000,photo,KFC's cover photo,324273577645211_675784982494067,24,378,NONE,378,false,false,ranked,10,false
"肯德基紙包雞，將上等新鮮雞肉醃漬入味後，以錫箔紙包裹封住與烘烤。
打開錫箔紙，香氣四溢，原汁原味的雞肉精華完整保留，雞肉鮮嫩多汁、又入味。
微辣的「泰式咖哩紙包雞」與不辣「義式香草紙包雞」，一次滿足家庭成員的不同需求！同步上市「雞汁風味飯」，完美搭配紙包雞，讓人美味停．不．了．口～",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/675365152536050/?type=3,https://www.facebook.com/kfctaiwan/posts/675512885854610:0,2014-04-21T16:00:01+0000,photo,Timeline Photos,324273577645211_675365152536050,64,715,NONE,715,false,false,ranked,18,false
"好 ～ 想 ～ 吃 ～《＿＿＿＿蛋捲餅》

知道空格是哪四個字的粉絲請、填、空！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/673558096050089/?type=3,https://www.facebook.com/kfctaiwan/posts/675193789219853:0,2014-04-21T02:00:01+0000,photo,Timeline Photos,324273577645211_673558096050089,6,452,NONE,452,false,false,ranked,35,false
"粉絲們週末要怎麼過呢？
 快約親朋好友一起團聚同樂享用【手扒雞同樂餐】吧～
 
＊ 撥打4128-000，提前1小時預約外帶，報優惠編號：F-10，即贈2杯百事可樂！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/670914489647783/?type=3,https://www.facebook.com/kfctaiwan/posts/673356262736939:0,2014-04-18T02:00:00+0000,photo,Timeline Photos,324273577645211_670914489647783,36,490,NONE,490,false,false,ranked,11,false
"上班最期待午餐時段了！粉絲們決定吃什麼了嗎～
團長今天要來份美味餐點～

粉絲們最常點哪個套餐呢？",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/670914032981162/?type=3,https://www.facebook.com/kfctaiwan/posts/672801639459068:0,2014-04-17T02:00:01+0000,photo,Timeline Photos,324273577645211_670914032981162,21,596,NONE,596,false,false,ranked,22,false
"肯德基《烙烤雞腿堡》內，沒有下列哪個選項？
(A)新鮮萵苣
(B)營養番茄
(C)提味洋蔥
知道答案的粉絲請、作、答！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/668967973175768/?type=3,https://www.facebook.com/kfctaiwan/posts/672193772853188:0,2014-04-16T02:00:01+0000,photo,Timeline Photos,324273577645211_668967973175768,3,289,NONE,289,false,false,ranked,58,false
"(A)漢堡壓一下，起司更香濃！
(B)豪邁的大口咬下，好滿足！
(C)最愛一層一層獨享美味！

告訴團長哪種吃法最過癮 ？",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/668965523176013/?type=3,https://www.facebook.com/kfctaiwan/posts/671577656248133:0,2014-04-15T02:00:01+0000,photo,Timeline Photos,324273577645211_668965523176013,36,649,NONE,649,false,false,ranked,27,false
"將金黃薯餅加上現炒嫩蛋和培根，最後淋上濃郁的起司醬，再用肯德基獨家餅皮捲起來烙烤而成！
一天的活力來源，從早餐開始！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/668960406509858/?type=3,https://www.facebook.com/kfctaiwan/posts/670803129658919:0,2014-04-14T02:00:00+0000,photo,Timeline Photos,324273577645211_668960406509858,14,628,NONE,628,false,false,ranked,1,false
"係金耶！肯德基爺爺在彰化鹿港出現了！
4/13肯德基彰化鹿港店隆重開幕，當天還有蛋撻免費送，咔啦雞腿堡限量$49！！
想要的喊「有」！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/664082773664288/?type=3,https://www.facebook.com/kfctaiwan/posts/668736879865544:0,2014-04-11T02:00:00+0000,photo,Timeline Photos,324273577645211_664082773664288,48,566,NONE,566,false,false,ranked,21,false
"各位粉絲有吃過乳酪起司雞腿堡嗎？ 
薄脆雞腿排，與兩種風味濃郁的起司，搭配新鮮的生菜，生洋蔥與番茄片，多樣講究的食材，口味豐富又有層次感，讓你一口接一口，大呼滿足！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/667610183311547/?type=3,https://www.facebook.com/kfctaiwan/posts/668188936587005:0,2014-04-10T02:00:01+0000,photo,Timeline Photos,324273577645211_667610183311547,17,617,NONE,617,false,false,ranked,20,false
"大口咬下，享受濃郁起司與金黃薄脆雞的結合。
漢堡 壓 一下，起司更香濃！
So Good ～～",https://www.facebook.com/kfctaiwan/videos/667608633311702/,https://www.facebook.com/kfctaiwan/videos/667608633311702/,2014-04-09T02:38:53+0000,video,,324273577645211_667608633311702,17,218,NONE,218,false,false,ranked,6,false
"面對每天的各種生活挑戰，覺得有點累了？來好好的犒賞自己吧！
享用一份重量級的「乳酪起司雞腿堡XL套餐」，好好補充動力，飽足感滿分，再接再厲！！ GO GO！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/664075973664968/?type=3,https://www.facebook.com/kfctaiwan/posts/666986960040536:0,2014-04-08T02:00:01+0000,photo,Timeline Photos,324273577645211_664075973664968,73,759,NONE,759,false,false,ranked,19,false
"Blue Monday？
來一份肯德基早餐，開啟一天的活力！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/664074320331800/?type=3,https://www.facebook.com/kfctaiwan/posts/666435123429053:0,2014-04-07T02:00:00+0000,photo,Timeline Photos,324273577645211_664074320331800,14,452,NONE,452,false,false,ranked,2,false
"詢問度很高的乳酪起司雞腿堡！真的 超．好．吃 的唷～
你們喜歡新的漢堡盒設計嗎？",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/663993303673235/?type=3,https://www.facebook.com/kfctaiwan/posts/664599680279264:0,2014-04-04T02:00:01+0000,photo,Timeline Photos,324273577645211_663993303673235,14,671,NONE,671,false,false,ranked,9,false
"想吃炸雞，大家會想到＿＿＿？
快撥(02)4128000，讓炸雞點燃你的小周末！",https://www.facebook.com/kfctaiwan/videos/663949860344246/,https://www.facebook.com/kfctaiwan/videos/663949860344246/,2014-04-03T02:01:15+0000,video,,324273577645211_663949860344246,1,139,NONE,139,false,false,ranked,8,false
"辛苦了一個早上，肚子餓了嗎？
爺爺發優惠券囉！
(A) 香酥脆薯(中)+小可
(B) 4塊上校雞塊+小可
(C) 經典原味雞腿堡+小可
50元有找！粉絲想點哪一樣啊？

優惠券網址：http://goo.gl/L0G59G",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/660654944007071/?type=3,https://www.facebook.com/kfctaiwan/posts/663324700406762:0,2014-04-02T02:00:00+0000,photo,Timeline Photos,324273577645211_660654944007071,53,483,NONE,483,false,false,ranked,53,false
"肯德基新推出「乳酪起司雞腿堡」，先以11種神秘配方將雞腿排醃漬入味，新鮮現炸成外皮薄脆、肉嫩多汁的薄脆雞腿排，佐以口感綿密的乳酪起司球，與濃郁的起司醬，及生鮮蔬菜，蓋上鬆軟的歐式胚芽麵包，口感濃郁豐富，大口咬下，享受講究美味吧！

乳酪起司雞腿堡激省午晚餐(中薯+中可)：$129
重量級XL套餐(中薯+中可+大雞米花+原味蛋撻一顆)：$174",https://www.facebook.com/kfctaiwan/photos/a.327640700641832.75606.324273577645211/662740067131892/?type=3,https://www.facebook.com/kfctaiwan/posts/662740337131865,2014-04-01T01:54:10+0000,photo,KFC's cover photo,324273577645211_662740067131892,42,437,NONE,437,false,false,ranked,20,false
肯德基新上市「乳酪起司雞腿堡」！先將新鮮雞腿排以11種神秘配方醃漬入味，現炸成外皮薄脆、肉嫩多汁的金黃薄脆雞腿排，加上口感綿密的乳酪起司球，與淋上濃郁的起司醬，搭配生鮮蔬菜，蓋上鬆軟的歐式胚芽麵包，口感濃郁豐富，想要嘗鮮的粉絲，快列印或手機拍照出示本優惠券，即可用$109享受層層美味！,https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/659421987463700/?type=3,https://www.facebook.com/kfctaiwan/posts/662452137160685:0,2014-03-31T16:00:02+0000,photo,Timeline Photos,324273577645211_659421987463700,146,783,NONE,783,false,false,ranked,41,false
